GlobalId,Name,IfcClass,UniformatDescription,Material
3_mzrQ15iv2zZ648Zj4_8U,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2Js1yOzNePJi_BDClCZ6wW,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2YfziFJy$Gbx8HJKnNhmZ7,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0O2HVS5t1ndcA0b_lWBvVc,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0xELI0vtpTfRle8oGagtIQ,Mur de base:P01-PARAPET TYPE:991220,IfcOpeningElement,Parapets,
3RMoyJxZyBiRcEzkDkZGkB,Murs : Mur de base : P0X-PARAPET TYPE,IfcOpeningElement,Parapets,
0xweWzU8pny_i72lnNZDRl,Murs : Mur de base : M03 - ISO_76+76,IfcOpeningElement,"Étanchéité, isolation et pare-vapeur",
3_wOYJuZ44QRPHW5AZCGxs,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
3Ze6ZRbABGzKx3ht6Od0ci,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
1qvXiTlBwq6wYF7pgYCMqM,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
3RjaBpa9CBSjfQt$x0JtCQ,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
0797VL3TUQIwFakM5LMv_e,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
2J6qP22IPT0E8KAahvrA_K,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
3e8PvGE99hytDY0gat0K1A,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
1cimgTuYw17mHz_di4XFBI,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
0kbS7xeFrKJ8mjCn06HCaK,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
2k4SfFGgfquxmM2OQSbwjd,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
3Kynr$tYkQqPwXad4ZRYTj,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
3efBKvwlh5LDyt4Q$SIB0u,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
1HMyQAj73C0CTsRM0MDudw,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
25Lk$Exu69UvHt7zAMSkSV,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
0oZD69DUi8$f_tRSeTBcdF,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
1$TMN4an4ItbnIBYT6y9lg,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
3$3sxDYBV9W4fkAiThiP21,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
1yPsHozkuupXzHkCm7YN6T,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
2MtbZj_6HhkvVut81OWA2N,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
2s41H0o4U6L30xa1Bn5JBD,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
2TveE$QqUvTcxu64mB9vrT,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
3KMYlzfgyCHDnRapkrLyQS,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
1DPa64rh6qDY$Tjm8vP50y,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
11MGpve0Ig$w6ZbCZ_zRBL,Murs : Mur de base : M03 - ISO_76+76,IfcOpeningElement,"Étanchéité, isolation et pare-vapeur",
1uBXxQqMsqkM_RHwu2Wpwj,Murs : Mur de base : M01 - ISO_76+76_COL-MET_152_GYP,IfcOpeningElement,"Étanchéité, isolation et pare-vapeur",
1H_Vi$kLDE71gthI98n4RM,Murs : Mur de base : M01 - ISO_76+76_COL-MET_152_GYP,IfcOpeningElement,"Étanchéité, isolation et pare-vapeur",
0s56uJji1_GVY4I9yy$7Cz,Murs : Mur de base : M01_MUR_EXT_COL_152_OMEGA40mm,IfcOpeningElement,Ossature de mur non porteur,
36Ze9VnEPfSFPBqQTgdoCP,Murs : Mur de base : P0X-PARAPET TYPE,IfcOpeningElement,Parapets,
0cvAfUS8UMR2d3gRx44HZB,Murs : Mur de base : 1.3,IfcOpeningElement,Cloisons fixes,
2WwVpODeS6jq9kxE2Lstor,Murs : Mur de base : 1.3,IfcOpeningElement,Cloisons fixes,
1f05XiEp7RLCrGSCtrXAdm,Murs : Mur de base : 1.3,IfcOpeningElement,Cloisons fixes,
2yVu4wWf2sHEDAKoMByshu,Murs : Mur de base : 1.3,IfcOpeningElement,Cloisons fixes,
01eVFBBqC90Dpc16DhbEFT,Murs : Mur de base : ESPACE VIDE 55mm,IfcOpeningElement,Cloisons fixes,
09QvYowYGRdl85m_XQ_5n_,Murs : Mur de base : ESPACE VIDE 55mm,IfcOpeningElement,Cloisons fixes,
3275D_uR8HQcAhMFmF8XRO,Murs : Mur de base : ESPACE VIDE 55mm,IfcOpeningElement,Cloisons fixes,
3kGoz7Iw0xA$CAF$HeqgN1,Murs : Mur de base : ESPACE VIDE 55mm,IfcOpeningElement,Cloisons fixes,
04KJR7qAxm4NCWaWQRmJYH,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcOpeningElement,Ossature de mur non porteur,
1fbp05p5YLsclYwJQavkNQ,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcOpeningElement,Ossature de mur non porteur,
1pSOBf9RTsY$u3SFGZ7DnW,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcOpeningElement,Ossature de mur non porteur,
1Lzrgl1FhhhRojQx8gF3xu,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcOpeningElement,Ossature de mur non porteur,
22$TUG4AvoY12MNLvFPfDZ,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1kRks25D3sbHMmEL6oqlsh,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2Oz78Xv4kR1RypDWN51COR,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2anhFDip3wVtGufKrWaouL,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1uuO$Nq21gZ0wgTYrydyZJ,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2L3CeLpKUXOQRB0KxafKnQ,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
30UFQ99lv9Zqx3HjihR8YT,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2pFHld1CrPdtbBqICWsNRy,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2O4zbIS2ROW9tltCfOW14d,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcOpeningElement,Ossature de mur non porteur,
3PI3S3GbEaJRQMFObPeuys,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcOpeningElement,Ossature de mur non porteur,
2ZrxlYv3lGezS7QuVsF5vA,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcOpeningElement,Ossature de mur non porteur,
23OjQDXUJ0NJzWrhwiKOWu,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcOpeningElement,Ossature de mur non porteur,
0sXpi9UufkULgk_2U6h8Rn,Murs : Mur de base : M01_MUR_EXT_COL_152_OMEGA40mm,IfcOpeningElement,Ossature de mur non porteur,
2PAQYOCfvTrQpXLYrSo7MR,Murs : Mur de base : M01_MUR_EXT_COL_152_OMEGA40mm,IfcOpeningElement,Ossature de mur non porteur,
2IouP_xq3zZgVz5puQoV5R,Murs : Mur de base : M01_MUR_EXT_COL_152_OMEGA40mm,IfcOpeningElement,Ossature de mur non porteur,
3BQgvjDLkXHiYoN91QuHui,Murs : Mur de base : M01_MUR_EXT_COL_152_OMEGA40mm_SANS GYPSE,IfcOpeningElement,Ossature de mur non porteur,
2$xk9eJ7Y75QbQ7eWp5q6y,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcOpeningElement,Ossature de mur non porteur,
2nWSs5LUaB8h5hgI1HuGaw,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcOpeningElement,Ossature de mur non porteur,
0q7R7_Tih5cmdGOOYlkXTu,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcOpeningElement,Ossature de mur non porteur,
27HNLPVc9ntnb2zSsP_Fmm,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcOpeningElement,Ossature de mur non porteur,
2zmmaiVaOJohAVQ2IklD3h,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcOpeningElement,Ossature de mur non porteur,
1VXBg9ExZ_FA7H4NeEh$u7,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcOpeningElement,Ossature de mur non porteur,
3YSUK1xOjJ1$AYKPdPImi1,Murs : Mur de base : M01_MUR_EXT_COL_152:1,IfcOpeningElement,Ossature de mur non porteur,
3NOBpGSgIzv77OycYvBTr5,Murs : Mur de base : M01_MUR_EXT_COL_152:2,IfcOpeningElement,Ossature de mur non porteur,
1178DNy8re939VkU_quNra,Murs : Mur de base : M01_MUR_EXT_COL_152:3,IfcOpeningElement,Ossature de mur non porteur,
2sq67dOcsSaZR1KQwYIxIJ,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1TZPvgOqxgaMGqQ1EYnr_r,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1lcXl4Aatjt_wmia5IE8hb,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2Z$bQGHC$hrzK_aOGLzIFb,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0x2b3FufQhdivL3ydSej3z,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1z$ZcXI83y6fV9xSTQsJO0,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2yv4mClWdmrX_wUy211r1Z,Murs : Mur de base : M01_MUR_EXT_COL_152:1,IfcOpeningElement,Ossature de mur non porteur,
1lNpJgxlBqtWOBVlb6ZeTP,Murs : Mur de base : M01_MUR_EXT_COL_152:2,IfcOpeningElement,Ossature de mur non porteur,
0mrlJ4ZEwlkVET671fWNuL,Murs : Mur de base : M01_MUR_EXT_COL_152:3,IfcOpeningElement,Ossature de mur non porteur,
2MFxzoZiRkcMjE$Ye3uN6f,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
06C1Nl0$BiHU6Q_DwCQGXH,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0m6CVS1euebF$oxRQSPt9W,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0AZkNWipJjwFvVkJ_rkM_E,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
2TtrwsZ$3pucggzb9RxJSq,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
0ouM$E9$BJEgC13kqxc$ZQ,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcOpeningElement,Ossature de mur non porteur,
1PrFVz8sEY8wgXJwKxo6J_,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcOpeningElement,Ossature de mur non porteur,
1Po7YohQRq$zzbYwRDHnlA,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcOpeningElement,Ossature de mur non porteur,
3hSWNvVp24S_84i$qpCWww,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcOpeningElement,Ossature de mur non porteur,
0KIddJhsFRQR62zZTfsT99,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcOpeningElement,Ossature de mur non porteur,
1wIh8laPnDZ3na3KeHqLwj,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcOpeningElement,Ossature de mur non porteur,
3Lr8TgcrmWwt0tOtaG1aUk,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcOpeningElement,Ossature de mur non porteur,
0xZr3YY94t_k8MOBmyI785,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
3K4udm1YJs1aCprObwXtTe,Mur de base:R05-TRESPA_13+32:2304830,IfcOpeningElement,Finition extérieure (tous les parements),
2soXpwi3lsWAMffo6qJUew,Mur de base:R05-TRESPA_13+32:2304830,IfcOpeningElement,Finition extérieure (tous les parements),
0oyU3tOAl5ndRRlLt0GO4V,Toit de base:R05_SOFFITE BLEU:2308073,IfcOpeningElement,Couverture toit plat,
336g5InEeA3_l1$ZkuNM1C,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
3Vt3nhk9f08CSZzXYZSY0C,Murs : Mur de base : R01-MAC_90+38_SANS JOINT,IfcOpeningElement,Finition extérieure (tous les parements),
2dG5U0E7vTSa7tNhhVCeuM,Murs : Mur de base : R01-MAC_90+38_SANS JOINT,IfcOpeningElement,Finition extérieure (tous les parements),
2vThdLSn7ax4OzheGFYhed,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
0nGOr2ERPhHqYyO9Pq3djV,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
3CX7BJYN_MtCFODTe26us7,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
0ujRUEZDq564iiru$OiRg0,Murs : Mur de base : R01-MAC_90+38,IfcOpeningElement,Finition extérieure (tous les parements),
1GJwr$Z0Dx3xOXVJ8uJQzR,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
3NhkedFZ2jO6Ln80FUBL5z,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
29seN1x0JPcr8k6OUkrh_f,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
3P04M3tHo73tN0XAQ1ikqf,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
3n5IhpL0CZJXc2SOLA_kqR,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2sObVWr2hYI$PY1tLA$wzP,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
1JPJssBfYpwNCrQBL4QctM,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2wdP06rAXOQA4gIt15ATLE,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
1Q1YXV8Ad$WxiitNeOiTcz,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
3F0D5CUKsb_Uw7_YSKEzq6,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
3v$dCEiE0BOVVLluv567Lg,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
1KQzvyPX8DFva5LH6nIxjf,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
14cQ4IiHKpLjBDl5lGxjx0,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2JNK8ceDbJr3$TguljfFQ6,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
3o$PngxmwfhDqR3BPXUlvV,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2qLlkWKwcqzNhNnc$CpqTK,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
1SOpRmomBw$NsfGurS1jos,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
0ukUcGzNVZ3zj0$cxxt4ei,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
0Km66mJkYKRdlgt4S1iORS,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
0gN6e$_5T2ufp8OB7Qi2Uf,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2_vziUiCyyzkJI1z965R$t,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
3N_1ZeB0No6h14xTe$7OHU,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2HlE2uVPeqdE1wiVNNEMB6,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2dkpAbBRomNzQK$vXjfJC$,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
35JVMVBbIq7EmF4sgdrOmb,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
01gv5$UKJdvsqGG$wh0rRk,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
1yzUrOCsCzcsdkxJDaLhuK,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
1d28GpPWo702NK9AIVaaWE,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2jcQsi7wnKigMGQzPcgx23,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2gA1rxuVR1lYQadLv2FCK0,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
1rQrmrNydybDGrecIWEU2A,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
3Ey9hG2f2poaP2E5FfT$Wh,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2bAeJtfve7ZSF8IrW65Ohc,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2vvaaAPovGqsDT__bKSGEB,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
0ln9ZGhcPUdkFEfTFl$xSo,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
1__TMLWXjRSaRQWvHGsHSG,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
1XyqyLFUU1fbPxDN2xgkv8,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2o7pZQcYNVTGVjW6vBRCjV,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
3af36_BY_NpPA198$Wn_JI,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
3sRHNyUZftOYK8SuNxuCcA,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
1kBfKYSE5xpedU$P5iXybZ,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
1ZhIfofXDScNfocrRjb3Y0,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
1RAHK2l5i$RUH_1EoBj7v0,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
1DikysCXqi0NKT_zZ0B$Rg,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
0p40W3l1WzMKTu5qxrYaic,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
0VuWp5VbmPa5z5Q4tKLMSz,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2q6J7$POSvdamNRiAPsJ2u,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
3iMyOuBZPhJdL4_VriDTCE,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
0KHn2pFWf80NSf0kQrvOrL,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2RJCkehYEQ35FBHOsv3biT,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2QXzhalLVeNkrRsRTDHGUi,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
0kHApxO4p4GADzRTFoiWz8,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2UJZ3t4Vsteew64Db31SsU,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2KPjgNk7WbqmPsU7BW9BPY,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2T22YLnuRRFWrn8A3JdJST,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2fqjP5ewHNqU0RMsDD93re,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
0ISfHthYne4CtiTfKUOmFx,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
3toKBAtKd44VNFdAFhP87C,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
33ttWRolwL8jwt2Uw$656y,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
0enZUtxpVUSbNJ8rBO1nJ3,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
3CnisGn27AJh4DLBWnbQem,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
1GVZE8hD6Gwbi9u2B5OEwC,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
0JRHpQym5cSHsdBwVfMqOP,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
3TJcke52Y41EHcXvOsrCCB,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
1$_3pp3_qVNwCHGcdwacZV,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
15l3yDBGz9x2pVLe3efQrf,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2Gp757mLxcp0N4XkHIsPCV,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
1x3HC_$9B7b8Xud$VTK_qm,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
06pjs9JtnN8_BJzB6t$DTx,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
3$6yv2yxGyz0$wjlEkoS1x,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
0QibKcoAp5AtqMHyL0dqDK,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
3WrhueiOsZlUXSs0MurCGn,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
0or4Zos$_hurFk0PY_bWHe,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2pIBe8S13$qje_ZVup2Iys,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
2vtdrfjLOKfPsHvZTHhHLI,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
3y4bVICqnTEfc9bYG2taxd,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcOpeningElement,Finition extérieure (tous les parements),
